timestamp,free_heap_kb,stack_hwm_bytes,net_activity,msg_size,sign_time_ms,label,true_algo
1761019487622,248.03,6064,1,32,296.03,0,0
1761019489829,237.62,6064,2,512,204.74,0,0
1761019491980,248.06,6064,1,32,150.8,1,0
1761019494077,237.62,6064,2,256,96.6,1,0
1761019496415,248.06,6064,1,128,335.63,0,0
1761019498743,237.62,6064,2,64,326.75,0,0
1761019500889,248.06,6064,1,1024,144.7,1,0
1761019503144,237.62,6064,2,1024,253.5,0,0
1761019505497,248.06,6064,1,1024,351.37,0,0
1761019507646,237.62,6064,2,256,147.71,1,0
1761019509941,247.9,6064,1,512,294.67,0,0
1761019512254,237.62,6064,2,512,310.07,0,0
1761019514509,242.02,6064,1,128,254.04,0,0
1761019516968,248.06,6064,1,64,456.98,0,0
1761019519320,237.62,6064,2,512,351.18,0,0
1761019521414,248.06,6064,1,256,92.74,1,0
1761019523621,237.62,6064,2,1024,203.01,0,0
1761019525874,248.06,6064,1,1024,250.52,0,0
1761019528229,237.62,6064,2,512,353.56,0,0
1761019530485,248.06,6064,1,64,254.83,0,0
1761019532841,237.62,6064,2,128,355.09,0,0
1761019535012,248.06,6064,1,1024,170.22,1,0
1761019537262,237.62,6064,2,128,248.96,0,0
1761019539595,248.06,6064,1,32,331.06,0,0
1761019541748,237.62,6064,2,128,152.21,1,0
1761019543933,248.06,6064,1,1024,182.47,1,0
1761019546377,237.62,6064,2,32,442.48,0,0
1761019548501,248.06,6064,1,128,122.99,1,0
1761019550654,237.62,6064,2,32,152.23,1,0
1761019552807,248.06,6064,1,32,151.4,1,0
1761019555053,247.58,6064,1,128,244.7,0,0
1761019557415,237.62,6064,2,32,357.79,0,0
1761019559586,244.81,6064,1,256,170.1,1,0
1761019561715,247.86,6064,1,256,126.38,1,0
1761019563906,237.62,6064,2,32,190.51,1,0
1761019566321,248.06,6064,1,1024,413.36,0,0
1761019568474,237.62,6064,2,256,151.62,1,0
1761019570626,248.06,6064,1,128,150.94,1,0
1761019572773,237.62,6064,2,64,144.82,1,0
1761019575029,248.06,6064,1,512,254.89,0,0
1761019577483,237.62,6064,2,512,451.75,0,0
1761019579839,248.06,6064,1,512,351.53,0,0
1761019582001,237.62,6064,2,256,160.24,1,0
1761019584141,248.06,6064,1,256,138.6,1,0
1761019586497,237.62,6064,2,32,354.72,0,0
1761019588792,248.06,6064,1,32,293.27,0,0
1761019591207,237.62,6064,2,1024,413.13,0,0
1761019593356,242.02,6064,1,256,144.85,1,0
1761019595555,248.06,6064,1,512,194.62,1,0
1761019597964,237.62,6064,2,128,407.52,0,0
1761019600367,248.06,6064,1,256,402.06,0,0
1761019602567,237.62,6064,2,64,199.13,1,0
1761019604723,247.86,6064,1,512,153.21,1,0
1761019606873,237.62,6064,2,32,148.76,1,0
1761019609025,248.06,6064,1,64,151.32,1,0
1761019611178,237.62,6064,2,64,152.57,1,0
1761019613323,246.33,6064,1,32,144.31,1,0
1761019615469,247.74,6064,1,512,144.45,1,0
1761019617865,237.43,6064,2,128,394.43,0,0
1761019620183,247.86,6016,1,64,314.79,0,0
1761019622592,237.62,6016,2,32,408.63,0,0
1761019625204,247.9,6016,1,64,610.6,0,0
1761019627459,237.62,6016,2,128,253.28,0,0
1761019629605,241.89,6016,1,512,144.33,1,0
1761019631751,248.06,6016,1,512,144.48,1,0
1761019633851,237.62,6016,2,1024,97.37,1,0
1761019636058,248.27,6016,1,256,206.19,0,0
1761019638150,237.83,6016,2,256,90.3,1,0
1761019640357,248.48,6016,1,1024,204.52,0,0
1761019642522,238.04,6016,2,32,163.9,1,0
1761019644653,248.68,6016,1,1024,129.01,1,0
1761019646854,238.24,6016,2,32,199.54,1,0
1761019649305,248.89,6016,1,128,449.67,0,0
1761019651671,238.45,6016,2,64,365.56,0,0
1761019653869,248.89,6016,1,1024,195.34,1,0
1761019656025,238.45,6016,2,128,155.09,1,0
1761019658211,248.89,6016,1,256,184.89,1,0
1761019660741,238.45,6016,2,64,526.76,0,0
1761019663095,248.89,6016,1,512,351.27,0,0
1761019665240,238.45,6016,2,512,144.06,1,0
1761019667399,248.89,6016,1,64,157.45,1,0
1761019669592,238.45,6016,2,128,191.5,1,0
1761019672024,248.86,6016,1,256,429.8,0,0
1761019674144,248.89,6016,1,256,118.61,1,0
1761019676298,238.45,6016,2,512,152.68,1,0
1761019678594,248.89,6016,1,256,294.85,0,0
1761019680852,238.45,6016,2,1024,257.17,0,0
1761019683159,248.89,6016,1,32,305.57,0,0
1761019685459,238.45,6016,2,512,298.25,0,0
1761019687767,248.68,6016,1,128,306.91,0,0
1761019690225,238.24,6016,2,256,456.83,0,0
1761019692585,248.48,6016,1,64,357.86,0,0
1761019694727,238.04,6016,2,1024,137.99,1,0
1761019696885,248.27,6016,1,32,157.07,1,0
1761019699050,237.83,6016,2,128,163.57,1,0
1761019701208,248.23,6016,1,32,157.4,1,0
1761019703334,237.83,6016,2,512,124.53,1,0
1761019705499,248.06,6016,1,128,162.93,1,0
1761019707635,237.62,6016,2,512,134.74,1,0
1761019709729,247.86,6016,1,64,93.36,1,0
1761019711930,237.62,6016,2,32,199.41,1,0
1761019714029,247.86,6016,1,1024,98.61,1,0
1761019716230,237.64,6016,1,64,200.25,0,0
1761019718400,237.62,6016,2,512,167.57,1,0
1761019720634,247.86,6016,1,512,231.7,0,0
1761019723092,237.62,6016,2,1024,456.86,0,0
1761019725450,247.86,6016,1,128,357.04,0,0
1761019727607,237.62,6016,2,512,154.99,1,0
1761019729776,247.86,6016,1,256,167.25,1,0
1761019732000,237.62,6016,2,64,222.66,0,0
1761019734461,247.86,6016,1,64,459.81,0,0
1761019736817,237.62,6016,2,512,352.37,0,0
1761019739012,247.86,6016,1,1024,194.17,1,0
1761019741424,237.62,6016,2,64,412.2,0,0
1761019743826,247.86,6016,1,64,400.4,0,0
1761019746037,237.62,6016,2,32,210.07,0,0
1761019748126,247.7,6016,1,1024,87.39,1,0
1761019750330,237.62,6016,2,512,201.76,0,0
1761019752480,242.02,6016,1,256,148.49,1,0
1761019754636,247.86,6016,1,1024,155.03,1,0
1761019756787,237.62,6016,2,128,149.52,1,0
1761019759038,247.86,6016,1,128,250.05,0,0
1761019761389,237.62,6016,2,512,348.92,0,0
1761019763548,247.86,6016,1,128,158.76,1,0
1761019765694,237.62,6016,2,512,143.61,1,0
1761019767848,247.86,6016,1,256,150.6,1,0
1761019769990,237.62,6016,2,32,140.53,1,0
1761019772148,247.86,6016,1,64,157.18,1,0
1761019774297,237.62,6016,2,128,146.86,1,0
1761019776446,247.86,6016,1,256,147.22,1,0
1761019778596,237.62,6016,2,256,149.16,1,0
1761019780746,247.86,6016,1,64,147.92,1,0
1761019782898,237.62,6016,2,512,150.23,1,0
1761019785053,247.86,6016,1,32,153.94,1,0
1761019787300,237.62,6016,2,64,245.98,0,0
1761019789674,248.03,6016,1,512,371.83,0,0
1761019791909,237.62,6016,2,32,233.44,0,0
1761019794211,248.06,6016,1,32,301.37,0,0
1761019796409,237.62,6016,2,1024,196.78,1,0
1761019798581,248.06,6016,1,1024,169.98,1,0
1761019800813,248.06,6016,1,128,230.53,0,0
1761019803274,237.62,6016,2,512,460.16,0,0
1761019805728,248.06,6016,1,128,452.33,0,0
1761019808088,237.62,6016,2,64,358.0,0,0
1761019810281,248.06,6016,1,64,191.77,1,0
1761019812799,237.62,6016,2,512,517.01,0,0
1761019815098,248.06,6016,1,64,297.21,0,0
1761019817305,237.62,6016,2,32,207.08,0,0
1761019819555,248.06,6016,1,256,248.53,0,0
1761019821914,237.62,6016,2,32,354.73,0,0
1761019824266,248.06,6016,1,1024,350.72,0,0
1761019826519,237.62,6016,2,128,251.46,0,0
1761019828669,248.06,6016,1,256,148.44,1,0
1761019830765,237.62,6016,2,1024,94.17,1,0
1761019833068,248.06,6016,1,256,301.65,0,0
1761019835269,237.62,6016,2,512,200.04,0,0
1761019837578,242.02,6016,1,256,308.57,0,0
1761019839728,248.06,6016,1,128,148.55,1,0
1761019841823,237.62,6016,2,128,93.68,1,0
1761019844069,247.9,6016,1,64,244.35,0,0
1761019846488,237.62,6016,2,128,417.9,0,0
1761019848640,241.89,6016,1,32,151.97,1,0
1761019850789,248.06,6016,1,512,146.81,1,0
1761019852940,237.62,6016,2,256,150.26,1,0
1761019855034,248.06,6016,1,128,92.77,1,0
1761019857243,237.62,6016,2,32,208.4,0,0
1761019859504,247.86,6016,1,128,260.02,0,0
1761019861789,237.62,6016,2,64,284.43,0,0
1761019864108,248.06,6016,1,64,317.15,0,0
1761019866577,237.62,6016,2,256,468.38,0,0
1761019868912,248.06,6016,1,512,332.46,0,0
1761019871007,237.62,6016,2,128,93.91,1,0
1761019873315,247.84,6016,1,1024,307.08,0,0
1761019875692,248.06,6016,1,128,376.38,0,0
1761019877821,237.62,6016,2,1024,127.22,1,0
1761019879974,248.06,6016,1,64,152.24,1,0
1761019882324,237.62,6016,2,32,348.02,0,0
1761019884575,248.06,6016,1,64,249.95,0,0
1761019886731,237.62,6016,2,64,154.78,1,0
1761019888881,248.06,6016,1,128,147.67,1,0
1761019891032,237.62,6016,2,64,150.53,1,0
1761019893298,248.06,6016,1,256,264.48,0,0
1761019895583,237.62,6016,2,1024,282.28,0,0
1761019897820,248.06,6016,1,32,235.61,0,0
1761019899940,237.62,6016,2,1024,117.64,1,0
1761019902090,248.06,6016,1,1024,147.67,1,0
1761019904242,237.62,6016,2,1024,148.79,1,0
1761019906338,246.33,6016,1,128,94.15,1,0
1761019908555,237.62,6016,2,512,216.0,0,0
1761019910714,248.06,6016,1,512,157.01,1,0
1761019912875,237.62,6016,2,128,159.79,1,0
1761019914988,244.81,6016,1,64,110.69,1,0
1761019917143,248.06,6016,1,128,154.86,1,0
1761019919292,237.62,6016,2,64,147.19,1,0
1761019921546,248.06,6016,1,512,251.09,0,0
1761019923845,237.62,6016,2,1024,297.36,0,0
1761019925995,248.06,6016,1,256,148.49,1,0
1761019928203,237.62,6016,2,1024,204.43,0,0
1761019930374,248.06,6016,1,64,170.46,1,0
1761019932504,237.62,6016,2,512,128.69,1,0
1761019934656,248.06,6016,1,64,151.34,1,0
1761019936907,237.62,6016,2,1024,248.53,0,0
1761019939260,248.06,6016,1,64,351.99,0,0
1761019941411,237.62,6016,2,32,149.76,1,0
1761019943586,248.06,6016,1,32,173.69,1,0
1761019945830,237.62,6016,2,1024,241.48,0,0
1761019948206,242.02,6016,1,256,375.78,0,0
1761019950320,248.06,6016,1,32,112.59,1,0
1761019952686,237.62,6016,2,64,364.76,0,0
1761019954924,248.06,6016,1,32,235.93,0,0
1761019957085,237.62,6016,2,64,160.37,1,0
1761019959230,248.06,6016,1,256,143.6,1,0
1761019961381,237.62,6016,2,512,148.64,1,0
1761019963555,248.06,6016,1,32,172.1,1,0
1761019965683,237.62,6016,2,256,127.5,1,0
1761019967835,247.9,6016,1,32,151.21,1,0
1761019969982,248.06,6016,1,128,144.79,1,0
1761019972132,237.62,6016,2,256,148.63,1,0
1761019974283,248.27,6016,1,32,149.89,1,0
1761019976379,237.83,6016,2,1024,93.22,1,0
1761019978585,248.48,6016,1,64,204.84,0,0
1761019980835,238.04,6016,2,64,247.95,0,0
1761019983497,248.68,6016,1,32,661.07,0,0
1761019986917,238.24,6016,2,1024,1417.42,0,0
1761019989437,248.89,6016,1,32,518.69,0,0
1761019992919,238.45,6016,2,64,1479.8,0,0
1761019995270,249.1,6016,1,256,350.15,0,0
1761019997662,238.66,6016,2,64,390.94,0,0
1761019999774,249.3,6016,1,1024,109.86,1,0
1761020002153,238.86,6016,2,128,377.61,0,0
1761020004430,249.3,6016,1,256,275.84,0,0
1761020006948,239.07,6016,2,64,515.62,0,0
1761020009310,249.3,6016,1,1024,358.72,0,0
1761020011397,239.07,6016,2,1024,85.51,1,0
1761020013944,243.46,6016,1,256,545.82,0,0
1761020016096,249.51,6016,1,256,150.97,1,0
1761020018314,239.07,6016,2,1024,215.48,0,0
1761020020698,249.51,6016,1,128,382.93,0,0
1761020022917,239.07,6016,2,512,217.68,0,0
1761020025219,249.51,6016,1,512,300.12,0,0
1761020027731,239.07,6016,2,1024,511.53,0,0
1761020029827,249.51,6016,1,64,93.91,1,0
1761020033415,239.07,6016,2,512,1586.63,0,0
1761020035718,249.51,6016,1,32,301.64,0,0
1761020037867,239.07,6016,2,128,147.81,1,0
1761020040326,249.51,6016,1,512,457.05,0,0
1761020042424,239.07,6016,2,128,97.18,1,0
1761020044630,249.3,6016,1,32,205.0,0,0
1761020046777,238.86,6016,2,256,146.07,1,0
1761020048950,249.1,6016,1,1024,171.92,1,0
1761020051023,238.66,6016,2,128,71.97,1,0
1761020053256,248.89,6016,1,256,231.38,0,0
1761020055379,238.26,6016,2,256,121.61,1,0
1761020058915,248.68,6016,1,512,1535.47,0,0
1761020061216,238.24,6016,2,1024,298.31,0,0
1761020063368,248.48,6016,1,64,149.85,1,0
1761020065463,238.04,6016,2,128,93.69,1,0
1761020067664,248.27,6016,1,64,200.51,0,0
1761020069843,237.83,6016,2,512,176.49,1,0
1761020071967,247.9,6016,1,256,122.68,1,0
1761020074168,248.06,6016,1,32,199.71,1,0
1761020076577,237.62,6016,2,1024,406.44,0,0
1761020078772,247.82,6016,1,512,193.44,1,0
1761020081214,237.62,6016,2,512,439.69,0,0
1761020083332,247.86,6016,1,128,117.33,1,0
1761020085791,237.62,6016,2,64,456.89,0,0
1761020087951,247.86,6016,1,256,158.89,1,0
1761020090101,237.62,6016,2,32,148.43,1,0
1761020092249,247.86,6016,1,64,147.09,1,0
1761020094407,237.62,6016,2,256,156.7,1,0
1761020096549,247.86,6016,1,128,140.3,1,0
1761020098899,237.62,6016,2,32,348.68,0,0
1761020101155,247.86,6016,1,512,254.22,0,0
1761020103307,237.62,6016,2,1024,149.45,1,0
1761020105757,247.86,6016,1,128,448.81,0,0
1761020107913,237.62,6016,2,512,154.33,1,0
1761020110066,247.86,6016,1,32,151.41,1,0
1761020112209,237.62,6016,2,512,140.45,1,0
1761020114367,247.86,6016,1,128,156.72,1,0
1761020116567,237.62,6016,2,256,198.27,1,0
1761020119009,247.7,6016,1,512,440.23,0,0
1761020121123,237.62,6016,2,1024,112.69,1,0
1761020123317,242.02,6016,1,1024,190.51,1,0
1761020125782,247.86,6016,1,256,463.68,0,0
1761020128301,237.62,6016,2,32,517.56,0,0
1761020130641,247.86,6016,1,512,338.15,0,0
1761020132796,237.62,6016,2,32,154.49,1,0
1761020135048,247.86,6016,1,64,251.06,0,0
1761020137639,237.62,6016,2,512,590.2,0,0
1761020139861,247.86,6016,1,512,221.04,0,0
1761020142014,237.62,6016,2,64,152.39,1,0
1761020144167,247.86,6016,1,128,151.13,1,0
1761020146312,237.62,6016,2,32,144.09,1,0
1761020148459,247.86,6016,1,32,146.08,1,0
1761020150635,237.62,6016,2,256,173.67,1,0
1761020152706,247.86,6016,1,128,69.26,1,0
1761020154962,237.62,6016,2,128,254.72,0,0
1761020157316,247.86,6016,1,64,352.67,0,0
1761020159571,237.62,6016,2,128,253.73,0,0
1761020161979,247.86,6016,1,64,407.43,0,0
1761020164131,247.86,6016,1,1024,150.33,1,0
1761020166276,237.62,6016,2,256,142.95,1,0
1761020168432,247.86,6016,1,32,154.96,1,0
1761020170601,237.62,6016,2,256,166.92,1,0
1761020172728,247.86,6016,1,128,126.46,1,0
1761020174882,237.62,6016,2,256,151.46,1,0
1761020177152,247.86,6016,1,128,269.74,0,0
1761020179490,237.62,6016,2,512,335.49,0,0
1761020181635,247.86,6016,1,64,145.08,1,0
1761020183894,237.62,6016,2,256,257.02,0,0
1761020186251,247.86,6016,1,32,356.47,0,0
1761020188417,237.62,6016,2,1024,163.36,1,0
1761020190601,247.86,6016,1,512,181.92,1,0
1761020193154,237.62,6016,2,256,551.87,0,0
1761020195410,247.86,6016,1,1024,254.94,0,0
1761020197617,237.62,6016,2,64,205.21,0,0
1761020199814,247.86,6016,1,512,195.64,1,0
1761020202228,247.86,6016,1,128,412.8,0,0
1761020204471,237.62,6016,2,128,242.41,0,0
1761020206831,247.86,6016,1,32,357.42,0,0
1761020208998,237.62,6016,2,64,165.74,1,0
1761020211131,247.86,6016,1,512,131.36,1,0
1761020213281,237.62,6016,2,1024,147.88,1,0
1761020215432,247.86,6016,1,32,149.22,1,0
1761020217685,237.62,6016,2,1024,250.37,0,0
1761020220054,247.86,6016,1,1024,367.88,0,0
1761020222191,237.62,6016,2,512,136.07,1,0
1761020224547,247.86,6016,1,1024,354.02,0,0
1761020226800,237.62,6016,2,64,251.63,0,0
1761020228951,247.86,6016,1,1024,149.29,1,0
1761020231103,237.62,6016,2,1024,149.42,1,0
1761020233454,247.82,6016,1,128,350.27,0,0
1761020235811,247.82,6016,1,256,355.52,0,0
1761020238170,237.62,6016,2,256,357.13,0,0
1761020240339,247.86,6016,1,1024,166.68,1,0
1761020242501,237.62,6016,2,32,161.29,1,0
1761020244668,247.86,6016,1,256,164.79,1,0
1761020247083,237.62,6016,2,512,412.87,0,0
1761020249223,247.86,6016,1,512,138.53,1,0
1761020251378,237.62,6016,2,512,152.96,1,0
1761020253525,247.86,6016,1,256,145.29,1,0
1761020255779,237.62,6016,2,512,252.21,0,0
1761020258151,247.86,6016,1,512,371.2,0,0
1761020260308,237.62,6016,2,1024,155.72,1,0
1761020262537,248.06,6016,1,512,226.98,0,0
1761020265098,237.62,6016,2,128,559.54,0,0
1761020267352,247.86,6016,1,32,252.9,0,0
1761020269499,237.62,6016,2,32,145.92,1,0
1761020271651,247.86,6016,1,128,149.43,1,0
1761020273800,237.62,6016,2,512,148.19,1,0
1761020275896,247.7,6016,1,1024,93.45,1,0
1761020278097,237.62,6016,2,128,199.68,1,0
1761020280277,242.02,6016,1,512,178.94,1,0
1761020282401,247.86,6016,1,64,122.66,1,0
1761020284650,237.62,6016,2,128,247.86,0,0
1761020287112,247.86,6016,1,128,459.72,0,0
1761020289465,237.62,6016,2,512,351.77,0,0
1761020291617,247.86,6016,1,512,149.63,1,0
1761020293768,237.62,6016,2,64,149.93,1,0
1761020295914,247.86,6016,1,256,144.77,1,0
1761020298069,237.62,6016,2,256,153.39,1,0
1761020300322,247.86,6016,1,128,251.4,0,0
1761020302622,237.62,6016,2,1024,298.98,0,0
1761020304824,247.86,6016,1,256,199.68,1,0
1761020306973,237.62,6016,2,128,148.14,1,0
1761020309128,247.86,6016,1,256,153.87,1,0
1761020311225,237.62,6016,2,64,95.28,1,0
1761020313429,247.86,6016,1,128,203.49,0,0
1761020315681,247.86,6016,1,512,250.52,0,0
1761020318038,237.62,6016,2,512,353.26,0,0
1761020320393,247.86,6016,1,1024,352.36,0,0
1761020322645,237.62,6016,2,512,250.6,0,0
1761020324791,247.86,6016,1,128,144.86,1,0
1761020326890,237.62,6016,2,64,98.3,1,0
1761020329399,247.86,6016,1,1024,507.95,0,0
1761020331702,237.62,6016,2,512,301.56,0,0
1761020334010,247.86,6016,1,256,306.96,0,0
1761020336269,237.62,6016,2,128,257.49,0,0
1761020338620,247.86,6016,1,1024,349.35,0,0
1761020340822,237.62,6016,2,1024,200.14,0,0
1761020343228,247.86,6016,1,32,404.34,0,0
1761020345379,237.62,6016,2,32,150.71,1,0
1761020347532,247.86,6016,1,256,151.37,1,0
1761020349704,237.62,6016,2,32,171.15,1,0
1761020351829,247.86,6016,1,512,121.94,1,0
1761020353976,237.62,6016,2,32,145.8,1,0
1761020356151,242.02,6016,1,1024,173.25,1,0
1761020358287,247.86,6016,1,512,135.89,1,0
1761020360479,237.62,6016,2,32,190.75,1,0
1761020362905,247.86,6016,1,64,424.53,0,0
1761020365137,237.62,6016,2,512,228.71,0,0
1761020367598,247.86,6016,1,1024,459.52,0,0
1761020369952,237.62,6016,2,256,352.22,0,0
1761020372100,247.86,6016,1,64,146.4,1,0
1761020374255,237.62,6016,2,512,153.07,1,0
1761020376400,247.82,6016,1,128,144.32,1,0
1761020378555,237.62,6016,2,64,153.53,1,0
1761020380745,247.86,6016,1,128,187.89,1,0
1761020383163,237.62,6016,2,1024,415.68,0,0
1761020385315,247.86,6016,1,256,150.68,1,0
1761020387486,237.62,6016,2,128,170.45,1,0
1761020389652,247.82,6016,1,512,163.22,1,0
1761020391795,237.64,6016,1,64,142.22,1,0
1761020393921,237.62,6016,2,128,124.82,1,0
1761020396007,247.86,6016,1,64,85.14,1,0
1761020398429,237.62,6016,2,64,420.63,0,0
1761020400688,247.86,6016,1,512,257.05,0,0
1761020402823,237.62,6016,2,256,133.48,1,0
1761020404973,247.86,6016,1,1024,147.89,1,0
1761020407232,237.62,6016,2,256,257.38,0,0
1761020409583,247.86,6016,1,1024,348.25,0,0
1761020411840,237.62,6016,2,256,255.14,0,0
1761020414240,247.86,6016,1,32,398.38,0,0
1761020416849,237.62,6016,2,128,607.89,0,0
1761020419202,247.86,6016,1,1024,352.48,0,0
1761020421558,237.62,6016,2,64,353.58,0,0
1761020423753,247.86,6016,1,128,193.74,1,0
1761020426220,237.62,6016,2,512,465.06,0,0
1761020428680,247.86,6016,1,128,458.68,0,0
1761020431029,237.62,6016,2,1024,348.19,0,0
1761020433232,247.86,6016,1,32,201.39,0,0
1761020435434,237.62,6016,2,1024,201.39,0,0
1761020437857,247.86,6016,1,512,419.26,0,0
1761020440019,247.86,6016,1,256,160.8,1,0
1761020442150,237.62,6016,2,128,130.49,1,0
1761020444347,247.86,6016,1,256,195.93,1,0
1761020446755,237.62,6016,2,1024,404.93,0,0
1761020448899,247.86,6016,1,1024,142.88,1,0
1761020451057,237.62,6016,2,512,155.65,1,0
1761020453205,247.86,6016,1,256,146.87,1,0
1761020455351,237.62,6016,2,512,143.79,1,0
1761020457643,247.86,6016,1,128,290.32,0,0
1761020460012,237.62,6016,2,64,367.94,0,0
1761020462420,247.86,6016,1,512,407.04,0,0
1761020464570,237.62,6016,2,64,149.04,1,0
1761020466721,247.82,6016,1,128,149.3,1,0
1761020468874,237.62,6016,2,64,152.38,1,0
1761020470967,242.02,6016,1,128,91.6,1,0
1761020473171,247.86,6016,1,1024,202.42,0,0
1761020475323,237.62,6016,2,256,150.98,1,0
1761020477486,247.86,6016,1,64,161.7,1,0
1761020479569,237.62,6016,2,64,81.35,1,0
1761020481770,247.86,6016,1,64,200.45,0,0
1761020483923,237.62,6016,2,32,151.85,1,0
1761020486183,247.86,6016,1,128,259.17,0,0
1761020488532,237.62,6016,2,128,347.19,0,0
1761020490683,247.86,6016,1,64,149.42,1,0
1761020492834,237.62,6016,2,1024,148.66,1,0
1761020495081,247.86,6016,1,64,244.91,0,0
1761020497539,237.62,6016,2,128,456.44,0,0
1761020500202,247.86,6016,1,256,661.84,0,0
1761020502457,237.62,6016,2,32,254.7,0,0
1761020504851,247.86,6016,1,256,391.64,0,0
1761020507003,237.62,6016,2,512,150.82,1,0
1761020509525,247.82,6016,1,1024,519.89,0,0
1761020511880,247.86,6016,1,32,353.11,0,0
1761020514031,237.62,6016,2,256,149.61,1,0
1761020516181,247.86,6016,1,32,149.24,1,0
1761020518336,237.62,6016,2,1024,153.53,1,0
1761020520480,247.86,6016,1,1024,142.11,1,0
1761020522633,237.62,6016,2,512,151.46,1,0
1761020524785,248.06,6016,1,64,151.39,1,0
1761020526877,237.62,6016,2,512,91.43,1,0
1761020529129,247.86,6016,1,1024,249.52,0,0
1761020531535,237.62,6016,2,256,404.32,0,0
1761020533827,247.86,6016,1,256,289.85,0,0
1761020536149,237.62,6016,2,512,319.59,0,0
1761020538241,248.06,6016,1,32,91.5,1,0
1761020540551,237.62,6016,2,128,308.43,0,0
1761020542905,248.06,6016,1,32,352.39,0,0
1761020545060,237.62,6016,2,512,153.64,1,0
1761020547206,248.06,6016,1,32,144.33,1,0
1761020549497,248.06,6016,1,64,289.56,0,0
1761020551814,237.62,6016,2,32,315.49,0,0
1761020553965,248.06,6016,1,256,149.35,1,0
1761020556111,237.62,6016,2,256,145.07,1,0
1761020558265,248.06,6016,1,128,153.62,1,0
1761020560517,237.62,6016,2,32,250.24,0,0
1761020562893,248.06,6016,1,512,373.75,0,0
1761020565079,237.62,6016,2,256,184.03,1,0
